营运经理,北海万达广场商业管理有限公司,10001,北海市,2022-03-04
董事会秘书,北海银河生物产业投资股份有限公司,15001,北海市,2022-03-04
董事会秘书,北海银河生物产业投资股份有限公司,15001,北海市,2022-03-04
人力资源部总经理,北海银河生物产业投资股份有限公司,15001,北海市,2022-03-04
