董事会秘书,北海银河生物产业投资股份有限公司,15001,北海市,2022-03-02
董事会秘书,北海银河生物产业投资股份有限公司,15001,北海市,2022-03-02
人力资源部总经理,北海银河生物产业投资股份有限公司,15001,北海市,2022-03-02
物业总经理,北海和欣地产有限公司,20001,北海市,2022-03-02
物业总经理,北海和欣地产有限公司,20001,北海市,2022-03-02
酒店运营总监,北海和欣地产有限公司,15001,北海市,2022-03-02
营运经理,北海万达广场商业管理有限公司,10001,北海市,2022-03-01
北海分公司负责人,广西瑞宇建筑科技有限公司,15001,北海市,2022-03-01
北海分公司实验室主任,广西瑞宇建筑科技有限公司,10001,北海市,2022-02-20
营运经理,北海万达广场商业管理有限公司,10001,北海市,2022-03-03
物业总经理,北海和欣地产有限公司,20001,北海市,2022-03-03
